company_code,company_name,report_year,doc_id,issue_name,original_issue_name,anchor_type,source_page,source_page_warning,evidence_snippet,has_policy_ref,has_scope_statement,has_case_study,has_kpi_value,has_yoy_change,has_method_note,has_assurance,verifiability_score,spotlight_bias_flag,risk_tone,matrix_importance,llm_success
601398,工商银行,2024,2024-1222948913,普惠金融,普惠金融,,4,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 附录 可持续发展绩效 报告说明 独立鉴证报告 索引对照 读者反馈表 14；本行自觉将社会责任融入发展战略和经 营管理活动，在服务制造业、发展普惠金融、支持乡村振兴、发展绿 色金融、支持公益事业等方面受到广泛赞誉；企业文化 企业文化 使命 提供卓越金融服务 服务客户 回报股东 成就员工 奉献社会 愿景 全面建设具有中国特色的 世界一流现代金融企业， 成为基业长青的银行 价值观 工于至诚 行以致远 诚信 人本 稳,False,True,True,True,False,False,True,3,False,展示性,未出现,False
601398,工商银行,2024,2024-1222948913,员工权益,乡村振兴,,4,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 附录 可持续发展绩效 报告说明 独立鉴证报告 索引对照 读者反馈表 14；企业文化 企业文化 使命 提供卓越金融服务 服务客户 回报股东 成就员工 奉献社会 愿景 全面建设具有中国特色的 世界一流现代金融企业， 成为基业长青的银行 价值观 工于至诚 行以致远 诚信 人本 稳；截至业绩披露日 本行董事会 共有董事 15 名 执行董事 3 名 廖 林先生 刘 珺先生 王景武先生 非执行董事 6 名 卢永真先生 冯卫东先生 曹利群女士 陈怡芳女士 董 阳先生 钟蔓桃女士 独立非,False,True,True,True,False,False,True,3,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,公司治理/风险管理,风险管理,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；提升管理质效，将气候风险管理纳入全面风险 报告也如约而至；同时，统筹发展和安全，完善全面风险管理体系，加强 加大关心关爱力度，优化薪酬考核与荣誉表彰体系，员工整体 重点领域风险化解，共同创造稳定的发展环境,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,公司治理/风险管理,公司治理,,40,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；提升管理质效，将气候风险管理纳入全面风险 报告也如约而至；同时，统筹发展和安全，完善全面风险管理体系，加强 加大关心关爱力度，优化薪酬考核与荣誉表彰体系，员工整体 重点领域风险化解，共同创造稳定的发展环境,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,绿色信贷/绿色金融,绿色金融,,40,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；我 们坚持“绿水青山就是金山银山”理念，实施绿色优先的服务 策略，扎实做 好绿色金融等大文章，绿色贷款 达 6.7 万亿元， 领先优势持续巩固；本行自觉将社会责任融入发展战略和经营管理活动，在服 务制造业、发展普惠金融、支持乡村振兴、发展绿色金融、支持公益事业 等方面受到广泛赞誉,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,消费者权益保护,消费者权益保护,,24,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；加强消费者权益保护，客户满意度持续提升；使命 提供卓越金融服务 服务客户 回报股东 成就员工 奉献社会 愿景 全面建设具有中国特色的世界一流现代金融企业， 成为基业长青的银行 价值观 工于至诚 行以致远 诚信 人本 稳健 创新 卓越 06 ,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,普惠金融,普惠金融,,39,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；本行自觉将社会责任融入发展战略和经营管理活动，在服 务制造业、发展普惠金融、支持乡村振兴、发展绿色金融、支持公益事业 等方面受到广泛赞誉；使命 提供卓越金融服务 服务客户 回报股东 成就员工 奉献社会 愿景 全面建设具有中国特色的世界一流现代金融企业， 成为基业长青的银行 价值观 工于至诚 行以致远 诚信 人本 稳健 创新 卓越 06 ,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601398,工商银行,2025,2025-1225047021,员工权益,乡村振兴,,22,,--- ## 第 2 页 目录 董事长致辞 关于我们 战略目标、定位、内涵 企业文化 荣誉与奖项 02 04 06 07 08 治理篇治理篇 公司治理 可持续发展管理 风险内控管理 发展篇发展篇 科技；使命 提供卓越金融服务 服务客户 回报股东 成就员工 奉献社会 愿景 全面建设具有中国特色的世界一流现代金融企业， 成为基业长青的银行 价值观 工于至诚 行以致远 诚信 人本 稳健 创新 卓越 06 ；本行共计召开 审议、研究 董事会会议 10 次 《关于〈中国工商银行股份有限公司 2024 年度董事会工作报告〉的议案》 《关于〈中国工商银行股份有限公司 2024 可持续发展报告〉的议案》 《关于消,False,True,True,True,True,False,True,4,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,公司治理/风险管理,风险管理,,3,,按照上市公司要求，优化董监事 会、股东大会的操作流程，完成董监事会的换届选举工作， 提升公司治理的规范性；瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；社会 责任战略 | 09 10 | 社会 责任战略 Ⅰ 提升股东价值，成为股东首选 （一） 提升股东价值 （二 ） 完善公司治理 本行是柯桥区最大的一级法人金融机构，建立了“科学、规范、高效”的管理体,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,公司治理/风险管理,公司治理,,3,,按照上市公司要求，优化董监事 会、股东大会的操作流程，完成董监事会的换届选举工作， 提升公司治理的规范性；瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；社会 责任战略 | 09 10 | 社会 责任战略 Ⅰ 提升股东价值，成为股东首选 （一） 提升股东价值 （二 ） 完善公司治理 本行是柯桥区最大的一级法人金融机构，建立了“科学、规范、高效”的管理体,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,绿色信贷/绿色金融,绿色金融,,2,页码可能不准确（封面/目录页）,瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；2021年，召开股东大会3次，审议 监督管理，规范本行董事、监事、高级管理人员的 通过董事会工作报告、监事会工作报告、利润分配 激励约束机制，促进本行健康发展，上市后本行及 方案、章程等各项制度修订、；3 完善对外信息披露 本行制订《瑞丰银行信息披露工作制度》《瑞 期内，本行实现营业收入33.10亿元，同比增长10.02%,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,消费者权益保护,消费者权益保护,,3,,瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；2021年，召开股东大会3次，审议 监督管理，规范本行董事、监事、高级管理人员的 通过董事会工作报告、监事会工作报告、利润分配 激励约束机制，促进本行健康发展，上市后本行及 方案、章程等各项制度修订、；同时，根据高级管理层绩效考核办法要求，结 董事会下设发展战略规划委员会、风险管理和关 合全行重点、难点工作，制定完善高管绩效合约并 联交易委员会、审计委员会、提名和薪酬委员会、 规范考核，开展各项决议,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,普惠金融,普惠金融,,2,页码可能不准确（封面/目录页）,在长期经营实践中， 瑞丰银行始终致力于发展以人为核心的全方位普惠金融，探索形成一乡一城一市“三大模式”，普惠金融服务成效 得到极大提升，连续三届获得全国农商银行“标杆银行”称号，并在全国农村中小金融机；瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；2021年，召开股东大会3次，审议 监督管理，规范本行董事、监事、高级管理人员的 通过董事会工作报告、监事会工作报告、利润分配 激励约束机制，促进本行健康发展，上市后本行及 方案、章程等各项制度修订、,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2021,2021-1212753520,员工权益,乡村振兴,,6,,瑞丰银行坚持创新发展，融入社区治理，深化“最多跑一次”改革，探索形成“银政联盟1+N”模式，在网点内 引入政务+金融一揽子服务，获得2020年度浙江省改革创新优秀实践案例，获得全省推广；2021年，召开股东大会3次，审议 监督管理，规范本行董事、监事、高级管理人员的 通过董事会工作报告、监事会工作报告、利润分配 激励约束机制，促进本行健康发展，上市后本行及 方案、章程等各项制度修订、；3 完善对外信息披露 本行制订《瑞丰银行信息披露工作制度》《瑞 期内，本行实现营业收入33.10亿元，同比增长10.02%,False,False,True,True,True,False,True,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,公司治理/风险管理,风险管理,,5,,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持 创新发展，融入社区治理，深化“最多跑一次”改革，探索形 成“银政联盟 1+N”模式，在网点内引入政务 + 金融一揽子服务， 获得 2020 年度浙江省改革创新优秀实践案例，获得全省推广；“红色代办”（“银政联盟 1+N”模式）获全省优秀改革实践案例,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,公司治理/风险管理,公司治理,,12,,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持 创新发展，融入社区治理，深化“最多跑一次”改革，探索形 成“银政联盟 1+N”模式，在网点内引入政务 + 金融一揽子服务， 获得 2020 年度浙江省改革创新优秀实践案例，获得全省推广；“红色代办”（“银政联盟 1+N”模式）获全省优秀改革实践案例,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,绿色信贷/绿色金融,绿色金融,,12,,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；我们 瑞丰银行党委书记、董事长： 链”并举扎实推进员工行为管理，围绕“不敢腐”的震慑、 加快绿色金融产品和服务创新，推出碳排放权配额抵押贷、 “不能腐”的制约、“不想腐”的自律和“五个进一步”， 碳效；瑞丰银行坚持 创新发展，融入社区治理，深化“最多跑一次”改革，探索形 成“银政联盟 1+N”模式，在网点内引入政务 + 金融一揽子服务， 获得 2020 年度浙江省改革创新优秀实践案例，获得全省推广,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,消费者权益保护,消费者权益保护,,3,,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持 创新发展，融入社区治理，深化“最多跑一次”改革，探索形 成“银政联盟 1+N”模式，在网点内引入政务 + 金融一揽子服务， 获得 2020 年度浙江省改革创新优秀实践案例，获得全省推广；“红色代办”（“银政联盟 1+N”模式）获全省优秀改革实践案例,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,普惠金融,普惠金融,,7,,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；这 心的全方位普惠金融建设；在长期经营实践中，瑞丰银行始 终致力于建设以人为核心的全方位普惠金融路径，探索形成一 乡一城一市“三大模式”，普惠金融服务成效得到极大提升， 连续三届获得全国农商银行“标杆银行”称号,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2022,2022-1216242333,员工权益,乡村振兴,,1,页码可能不准确（封面/目录页）,为便于表述，浙江绍兴瑞丰农村商业银行股份有限公司在报告中用 “瑞丰银行”“本行”和“我 组织范围 如无特殊说明，本报吿涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持 创新发展，融入社区治理，深化“最多跑一次”改革，探索形 成“银政联盟 1+N”模式，在网点内引入政务 + 金融一揽子服务， 获得 2020 年度浙江省改革创新优秀实践案例，获得全省推广；“红色代办”（“银政联盟 1+N”模式）获全省优秀改革实践案例,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,公司治理/风险管理,风险管理,,6,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 : 0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 稳健银行；我们坚持党建引领，全面贯彻落实党的二十大精神，按照上市公司要求，持续推动 建立权责透明、协调运转、有效制衡的公司治理机制，履行信息披露义务，强化风险管控能力，健全商业道德 管理机制，加强信息安全保护，,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,公司治理/风险管理,公司治理,,3,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 : 0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 稳健银行；我们坚持党建引领，全面贯彻落实党的二十大精神，按照上市公司要求，持续推动 建立权责透明、协调运转、有效制衡的公司治理机制，履行信息披露义务，强化风险管控能力，健全商业道德 管理机制，加强信息安全保护，,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,绿色信贷/绿色金融,绿色金融,,19,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 : 0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 稳健银行；我们全力支持国家碳达峰碳中和的“3060”目标实现，积极发挥综合金融优势，持 续完善绿色金融制度体系，推进绿色金融产品创新，构建绿色金融服务模式,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,消费者权益保护,消费者权益保护,,2,页码可能不准确（封面/目录页）,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持创新发展，融入社区治理，深化“最 多跑一次”改革，探索形成“银政联盟 1+N”模式，在网 点内引入政务 + 金融一揽子服务，获得 2020 年度浙江省改 革创新优秀实践案例，获得全省推广；06 07 2023 年，瑞丰银行行史馆焕新启用，并被纳入浙里社科普及平台，成为柯桥区社会科学普及综合基地 瑞丰银行2023年度环境、社会及管治（ESG）报告 --- ## 第 6 页 2023 年公,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,普惠金融,普惠金融,,8,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 : 0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 稳健银行；面对新形势、新征程、 新起点，瑞丰银行坚持党的领导，坚守初心使命，坚定职责定位，积极推动环境、社会和管治（ESG）良好实践， 在服务实体经济、推动绿色发展、践行普惠金融、助力乡村振兴、促进共同富裕、提,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2023,2023-1219426931,员工权益,乡村振兴,,1,页码可能不准确（封面/目录页）,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；瑞丰银行坚持创新发展，融入社区治理，深化“最 多跑一次”改革，探索形成“银政联盟 1+N”模式，在网 点内引入政务 + 金融一揽子服务，获得 2020 年度浙江省改 革创新优秀实践案例，获得全省推广；06 07 2023 年，瑞丰银行行史馆焕新启用，并被纳入浙里社科普及平台，成为柯桥区社会科学普及综合基地 瑞丰银行2023年度环境、社会及管治（ESG）报告 --- ## 第 6 页 2023 年公,False,True,True,True,False,False,False,3,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,公司治理/风险管理,风险管理,,3,,"组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 :0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 关于我们 ；截至 2024 年末，本行绿色贷款余额 45.94 亿元 , 较年初新增 27.16 亿元 , 增速达 144.63%，绿色金融评价位居绍兴全市银行第一位",False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,公司治理/风险管理,公司治理,,5,,"组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 :0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 关于我们 ；截至 2024 年末，本行绿色贷款余额 45.94 亿元 , 较年初新增 27.16 亿元 , 增速达 144.63%，绿色金融评价位居绍兴全市银行第一位",False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,绿色信贷/绿色金融,绿色金融,,26,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 :0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 关于我们 ；我们始终牢记金融服务实体经济的初心使命，紧跟国家 和区域发展战略，以“五篇大文章”为抓手，出台“五大金融”三年方案，面向社会发布“五大金融”行动计划，向“五 大金融”客户代表授信 580 亿元，打造“,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,消费者权益保护,消费者权益保护,,2,页码可能不准确（封面/目录页）,"组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；截至 2024 年末，本行绿色贷款余额 45.94 亿元 , 较年初新增 27.16 亿元 , 增速达 144.63%，绿色金融评价位居绍兴全市银行第一位；瑞丰银行坚持 创新发展，融入社区治理，助力政务服务增值化改革，在网点内引入政务 + 金融一揽子服务，获得 2020 年度浙江省改 革创新优秀实践案例，获得全省推广",False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,普惠金融,普惠金融,,"847 户，同比增长 1.85%，普惠型小微企业贷款增量全市第一。""",,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 :0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 关于我们 ；一年来，在复 杂严峻的内外部环境之下，瑞丰银行坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻落实党的二十大和 二十届二中、三中全会精神，持续践行新发展理念，不断拓展新发展路径，加快构建新发展格,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2024,2024-1222926516,员工权益,乡村振兴,,17,,"组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址 : 浙江绍兴柯桥笛扬路 1363 号 联系电话 :0575-81105353 01 --- ## 第 3 页 目录 CONTENTS 关于本报告 01 董事长致辞 04 关于我们 ；截至 2024 年末，本行绿色贷款余额 45.94 亿元 , 较年初新增 27.16 亿元 , 增速达 144.63%，绿色金融评价位居绍兴全市银行第一位",False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,公司治理/风险管理,风险管理,,5,,--- ## 第 1 页 http://www.borf.cn --- ## 第 2 页 目 录 CONTENTS 关于本报告 董事长致辞 1 治理篇： 合规稳健经营 护航行稳致远 党建引领发展 规范；本报告所引用的信息与数据来自瑞丰银行的正式文件、统计报告与财务报告，以及经由本行统计、汇总与审 核的环境、社会及公司治理方面的信息；组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,公司治理/风险管理,公司治理,,33,,--- ## 第 1 页 http://www.borf.cn --- ## 第 2 页 目 录 CONTENTS 关于本报告 董事长致辞 1 治理篇： 合规稳健经营 护航行稳致远 党建引领发展 规范；本报告所引用的信息与数据来自瑞丰银行的正式文件、统计报告与财务报告，以及经由本行统计、汇总与审 核的环境、社会及公司治理方面的信息；组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 http://www.borf.cn --- ## 第 2 页 目 录 CONTENTS 关于本报告 董事长致辞 1 治理篇： 合规稳健经营 护航行稳致远 党建引领发展 规范；组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；联系方式 联系地址：浙江绍兴柯桥笛扬路1363号 联系电话：0575-81105353 01 02 --- ## 第 4 页 2025年度可持续发展 （ESG） 报告 Sustainability(E,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,消费者权益保护,消费者权益保护,,33,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；我们锚定 “双碳”目标，将绿色基因注入经营血脉，成为全省8家“绿色达标银行”之一，截至2025年末，本行绿色贷款余额 61.03亿元，较年初新增15.09亿元，增速达32.85%；我们以“消除金融鸿沟”为己 任，承接全国农村数字普惠金融改革试点，升级数字化服务平台，截至2025年末，线上“共富贷”系列产品余额 达105.29亿元，较年初增速达21.02%,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,普惠金融,普惠金融,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 http://www.borf.cn --- ## 第 2 页 目 录 CONTENTS 关于本报告 董事长致辞 1 治理篇： 合规稳健经营 护航行稳致远 党建引领发展 规范；组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；我们锚定 “双碳”目标，将绿色基因注入经营血脉，成为全省8家“绿色达标银行”之一，截至2025年末，本行绿色贷款余额 61.03亿元，较年初新增15.09亿元，增速达32.85%,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601528,瑞丰银行,2025,2025-1225036741,员工权益,乡村振兴,,15,,组织范围 除另有说明外，本报告涵盖浙江绍兴瑞丰农村商业银行股份有限公司，包括其所有分支机构、子公司；我们锚定 “双碳”目标，将绿色基因注入经营血脉，成为全省8家“绿色达标银行”之一，截至2025年末，本行绿色贷款余额 61.03亿元，较年初新增15.09亿元，增速达32.85%；我们以“消除金融鸿沟”为己 任，承接全国农村数字普惠金融改革试点，升级数字化服务平台，截至2025年末，线上“共富贷”系列产品余额 达105.29亿元，较年初增速达21.02%,False,True,True,True,True,False,False,4,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,公司治理/风险管理,风险管理,,3,,积极履行社会责任，向湖南大学、湖 亿元，较年初分别增长13.05%、10.94%和17.34%；积极开展投资者宣贯，获评 同比增长18.09%；不良率1.20%，较年初下降0.01个百分点，资产质量不断提升，持续为股东、客 湖南唯一一家国家级证券期货投资者教育基地,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,公司治理/风险管理,公司治理,,7,,积极履行社会责任，向湖南大学、湖 亿元，较年初分别增长13.05%、10.94%和17.34%；积极开展投资者宣贯，获评 同比增长18.09%；不良率1.20%，较年初下降0.01个百分点，资产质量不断提升，持续为股东、客 湖南唯一一家国家级证券期货投资者教育基地,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,绿色信贷/绿色金融,绿色金融,,5,,"积极贯彻落实双碳战略，加大绿色信贷投放，推 2021年，是长沙银行发展进程中极不平凡的一年；截至报告期末，绿色贷款余额254.03亿元，授信客户超过1200家，发行50亿元 真贯彻落实习近平总书记对湖南重要讲话重要指示批示精神，全面落实""三高四新""战略定位和使命 绿色金融债，重点支持一批垃圾；前 任务，主动融入地方发展大局，强化金融担当、业务转型，大力发展普惠金融、绿色金融、县域金 瞻编制双碳金融规划，作为湖南首批试点银行对外发布环境信息披露报告",False,False,True,True,True,False,False,3,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,消费者权益保护,消费者权益保护,,5,,积极履行社会责任，向湖南大学、湖 亿元，较年初分别增长13.05%、10.94%和17.34%；积极开展投资者宣贯，获评 同比增长18.09%；不良率1.20%，较年初下降0.01个百分点，资产质量不断提升，持续为股东、客 湖南唯一一家国家级证券期货投资者教育基地,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,普惠金融,普惠金融,,4,,--- ## 第 4 页 PART 04 落实政策 25 深耕普惠金融 董事长、行长致辞 PART 08- PART05 29 守牢底线 43 绿色发展 共建生态文明 全面防控风险 PART 01 关；前 任务，主动融入地方发展大局，强化金融担当、业务转型，大力发展普惠金融、绿色金融、县域金 瞻编制双碳金融规划，作为湖南首批试点银行对外发布环境信息披露报告；积极履行社会责任，向湖南大学、湖 亿元，较年初分别增长13.05%、10.94%和17.34%,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601577,长沙银行,2021,2021-1213225112,员工权益,乡村振兴,,4,,积极履行社会责任，向湖南大学、湖 亿元，较年初分别增长13.05%、10.94%和17.34%；积极开展投资者宣贯，获评 同比增长18.09%；不良率1.20%，较年初下降0.01个百分点，资产质量不断提升，持续为股东、客 湖南唯一一家国家级证券期货投资者教育基地,False,False,True,True,True,False,False,3,False,展示性,未出现,False
